StudentID,Course Id,Instructor id,Prior Course Grade,Assignment1,Assignment2,Exam,Exam  grades,WEEK1(online libray usage),Average1,Week2(online library usage),Average 2,Week3(Online library usage),Average3,Week(Online library usage),Average4,Week5(Online library usage),Average5,week6(Online library usage),Average 6,week7(Online library usage),Average7,Week1(Library visit),,week2(Library visit),,week3(Library visit),,week4(Library visit),,week5(Library visit),,week6(Library visit),,week7(Library visit),,Quiz attempts,Week1(Engagement Rating),Average,Week2(Engagement Rating),Average,Week3(Engagement Rating),Average,Week4(Engagement Rating),Average,Week5(Engagement Rating),Average,Week6(Engagement Rating),Average,Week7(Engagement Rating),Average,Course access week1,Activity Behaviour1 ,Course access week2,Activity behaviour 2,course access week3,Activity behaviour3,course access week4,Activity behaviour 4,course accessweek5,Activity behaviour week5,course accessweek6,Activity behaviour Week6,courseaccessweek7,Activity Behaviour 7,Assignment 1,Assignment submitted,Assignment 2,Assignment 2
11958,161.321,345678,0.97,0.38,0.91,0.85,Low risk,0,3.25,0,3.48,5,3.45,7,3.71,1,3.83,5,3.37,2,3.22,7,3.24,7,3.45,0,3.23,2,3.27,7,3.92,4,3.98,5,4.12,,,,,,,,,,,,,,,,9,Very active,1,Active,4,Active,8,Veryactive,5,Active,4,Active,4,Active,,,,
11883,161.321,345678,0.8,0.83,0.3,0.62,High risk,6,3.25,2,3.48,1,3.45,7,3.71,5,3.83,3,3.37,3,3.22,0,3.24,0,3.45,0,3.23,1,3.27,7,3.92,3,3.98,7,4.12,,,,,,,,,,,,,,,,9,Very active,9,Very active,8,Veryactive,8,Veryactive,3,Active,1,Less Active,4,Active,,,,
11925,161.321,345678,0.54,0.34,0.57,0.4,High risk,2,3.25,3,3.48,5,3.45,4,3.71,0,3.83,0,3.37,0,3.22,0,3.24,7,3.45,4,3.23,6,3.27,4,3.92,3,3.98,4,4.12,,,,,,,,,,,,,,,,9,Very active,5,Active,4,Active,8,Veryactive,3,Active,2,Less Active,3,Active,,,,
11997,161.321,345678,1,0.42,0.49,0.51,High risk,7,3.25,5,3.48,4,3.45,0,3.71,6,3.83,1,3.37,3,3.22,5,3.24,6,3.45,1,3.23,3,3.27,6,3.92,6,3.98,4,4.12,,,,,,,,,,,,,,,,8,Very active,2,Active,5,Active,8,Veryactive,5,Active,1,Less Active,1,Less Active,,,,
11895,161.321,345678,0.25,0.95,0.82,0.3,High risk,4,3.25,1,3.48,1,3.45,3,3.71,6,3.83,1,3.37,6,3.22,5,3.24,2,3.45,1,3.23,5,3.27,6,3.92,7,3.98,2,4.12,,,,,,,,,,,,,,,,2,LessActive,7,Very active,4,Active,8,Veryactive,5,Active,5,Active,5,Active,,,,
11990,161.321,345678,0.73,0.21,0.7,0.41,High risk,7,3.25,4,3.48,0,3.45,4,3.71,1,3.83,0,3.37,0,3.22,1,3.24,0,3.45,3,3.23,2,3.27,7,3.92,7,3.98,5,4.12,,,,,,,,,,,,,,,,3,Active,2,Active,3,Active,9,Veryactive,7,Very active,2,Less Active,8,Very Active,,,,
11875,161.321,345678,0.93,0.24,0.59,0.72,Medium risk,5,3.25,5,3.48,3,3.45,3,3.71,7,3.83,5,3.37,2,3.22,5,3.24,3,3.45,3,3.23,3,3.27,3,3.92,7,3.98,3,4.12,,,,,,,,,,,,,,,,5,Active,4,Active,7,Veryactive,5,active,8,Very active,3,Active,1,Less Active,,,,
11956,161.321,345678,0.36,0.74,0.41,0.79,Medium risk,5,3.25,3,3.48,1,3.45,7,3.71,2,3.83,6,3.37,0,3.22,3,3.24,1,3.45,4,3.23,3,3.27,6,3.92,1,3.98,4,4.12,,,,,,,,,,,,,,,,4,Active,8,Very active,9,Veryactive,5,active,5,Active,5,Active,3,Active,,,,
11850,161.321,345678,0.58,0.49,0.62,0.78,Medium risk,5,3.25,0,3.48,0,3.45,3,3.71,6,3.83,0,3.37,6,3.22,1,3.24,5,3.45,7,3.23,3,3.27,6,3.92,4,3.98,6,4.12,,,,,,,,,,,,,,,,4,Active,6,Very active,3,Active,2,lessactive,5,Active,4,Active,5,Active,,,,
11978,161.321,345678,0.22,0.84,0.65,0.41,High risk,4,3.25,0,3.48,2,3.45,2,3.71,2,3.83,4,3.37,1,3.22,5,3.24,2,3.45,4,3.23,4,3.27,5,3.92,1,3.98,5,4.12,,,,,,,,,,,,,,,,9,Very active,8,Very active,9,Veryactive,8,Veryactive,3,Active,8,Very Active,2,Less Active,,,,
11894,161.321,345678,0.32,0.29,0.68,0.78,Medium risk,2,3.25,2,3.48,5,3.45,0,3.71,4,3.83,0,3.37,6,3.22,4,3.24,3,3.45,0,3.23,2,3.27,7,3.92,3,3.98,1,4.12,,,,,,,,,,,,,,,,3,Active,3,Active,6,Veryactive,9,Veryactive,7,Very active,3,Active,8,Very Active,,,,
11926,161.321,345678,0.52,0.57,0.71,0.45,High risk,1,3.25,3,3.48,4,3.45,7,3.71,3,3.83,3,3.37,1,3.22,2,3.24,7,3.45,7,3.23,1,3.27,7,3.92,4,3.98,5,4.12,,,,,,,,,,,,,,,,1,LessActive,3,Active,1,lessactive,9,Veryactive,4,Active,8,Very Active,7,Very Active,,,,
12048,161.321,345678,0.63,0.38,0.88,0.59,High risk,4,3.25,5,3.48,3,3.45,6,3.71,2,3.83,2,3.37,3,3.22,5,3.24,2,3.45,1,3.23,1,3.27,6,3.92,4,3.98,3,4.12,,,,,,,,,,,,,,,,3,Active,2,Active,6,Veryactive,1,lessactive,5,Active,5,Active,5,Active,,,,
12033,161.321,345678,0.55,0.8,0.73,0.67,Medium risk,6,3.25,2,3.48,0,3.45,6,3.71,4,3.83,4,3.37,2,3.22,1,3.24,7,3.45,5,3.23,3,3.27,2,3.92,6,3.98,5,4.12,,,,,,,,,,,,,,,,7,Very active,6,Very active,1,lessactive,9,Veryactive,2,Less Active,6,Very Active,3,Active,,,,
11882,161.321,345678,0.89,0.76,0.92,0.51,High risk,3,3.25,0,3.48,6,3.45,7,3.71,0,3.83,3,3.37,0,3.22,7,3.24,7,3.45,2,3.23,1,3.27,2,3.92,7,3.98,5,4.12,,,,,,,,,,,,,,,,5,Active,1,Active,7,Veryactive,6,Veryactive,9,Very active,4,Active,5,Active,,,,
12040,161.321,345678,0.76,0.6,0.82,0.59,High risk,2,3.25,1,3.48,6,3.45,3,3.71,7,3.83,1,3.37,6,3.22,3,3.24,7,3.45,2,3.23,7,3.27,5,3.92,2,3.98,6,4.12,,,,,,,,,,,,,,,,4,Active,7,Very active,7,Veryactive,1,lessactive,9,Very active,5,Active,1,Less Active,,,,
11823,161.321,345678,0.91,0.7,0.98,0.57,High risk,0,3.25,6,3.48,0,3.45,0,3.71,0,3.83,6,3.37,7,3.22,1,3.24,7,3.45,6,3.23,5,3.27,2,3.92,1,3.98,7,4.12,,,,,,,,,,,,,,,,5,Active,1,Active,1,lessactive,9,Veryactive,4,Active,9,Very Active,9,Very Active,,,,
11918,161.321,345678,0.52,0.72,0.38,0.68,Medium risk,5,3.25,5,3.48,2,3.45,1,3.71,7,3.83,1,3.37,7,3.22,2,3.24,7,3.45,2,3.23,2,3.27,5,3.92,7,3.98,4,4.12,,,,,,,,,,,,,,,,2,LessActive,9,Very active,7,Veryactive,9,Veryactive,8,Very active,2,Less Active,7,Very Active,,,,
11888,161.321,345678,0.67,0.66,0.82,0.58,High risk,3,3.25,7,3.48,7,3.45,4,3.71,5,3.83,2,3.37,5,3.22,3,3.24,1,3.45,4,3.23,5,3.27,1,3.92,5,3.98,2,4.12,,,,,,,,,,,,,,,,9,Very active,6,Very active,8,Veryactive,7,Veryactive,9,Very active,9,Very Active,7,Very Active,,,,
11861,161.321,345678,0.29,0.2,0.44,0.55,High risk,2,3.25,6,3.48,0,3.45,4,3.71,5,3.83,3,3.37,6,3.22,2,3.24,1,3.45,0,3.23,6,3.27,6,3.92,6,3.98,4,4.12,,,,,,,,,,,,,,,,2,LessActive,9,Very active,2,lessactive,2,lessactive,2,Less Active,2,Less Active,3,Active,,,,
11922,161.321,345678,0.53,0.4,0.52,0.34,High risk,5,3.25,6,3.48,2,3.45,4,3.71,7,3.83,2,3.37,0,3.22,6,3.24,0,3.45,1,3.23,1,3.27,2,3.92,5,3.98,5,4.12,,,,,,,,,,,,,,,,9,Very active,4,Active,4,Active,5,active,1,Less Active,7,Very Active,7,Very Active,,,,
11870,161.321,345678,0.47,0.67,0.94,0.86,Low risk,5,3.25,2,3.48,5,3.45,7,3.71,2,3.83,7,3.37,2,3.22,1,3.24,6,3.45,5,3.23,3,3.27,1,3.92,5,3.98,3,4.12,,,,,,,,,,,,,,,,2,LessActive,2,Active,9,Veryactive,3,active,9,Very active,3,Active,6,Very Active,,,,
11934,161.321,345678,0.37,0.95,0.86,0.32,High risk,7,3.25,6,3.48,0,3.45,7,3.71,3,3.83,4,3.37,0,3.22,1,3.24,6,3.45,7,3.23,0,3.27,3,3.92,6,3.98,5,4.12,,,,,,,,,,,,,,,,7,Very active,5,Active,1,lessactive,6,Veryactive,9,Very active,6,Very Active,2,Less Active,,,,
11838,161.321,345678,0.8,0.88,0.29,0.33,High risk,2,3.25,4,3.48,4,3.45,2,3.71,7,3.83,4,3.37,5,3.22,1,3.24,0,3.45,5,3.23,3,3.27,7,3.92,6,3.98,1,4.12,,,,,,,,,,,,,,,,9,Very active,3,Active,8,Veryactive,7,Veryactive,3,Active,7,Very Active,9,Very Active,,,,
11917,161.321,345678,0.36,0.76,0.39,0.67,Medium risk,3,3.25,4,3.48,2,3.45,3,3.71,6,3.83,5,3.37,5,3.22,7,3.24,6,3.45,0,3.23,4,3.27,4,3.92,4,3.98,5,4.12,,,,,,,,,,,,,,,,9,Very active,1,Active,4,Active,1,lessactive,9,Very active,4,Active,8,Very Active,,,,
11995,161.321,345678,0.75,0.51,0.86,0.48,High risk,3,3.25,5,3.48,1,3.45,5,3.71,6,3.83,6,3.37,2,3.22,6,3.24,6,3.45,5,3.23,7,3.27,6,3.92,3,3.98,7,4.12,,,,,,,,,,,,,,,,2,LessActive,4,Active,5,Active,9,Veryactive,1,Less Active,3,Active,2,Less Active,,,,
11843,161.321,345678,0.26,0.67,0.9,0.63,High risk,5,3.25,1,3.48,2,3.45,4,3.71,2,3.83,2,3.37,4,3.22,1,3.24,4,3.45,5,3.23,2,3.27,6,3.92,3,3.98,5,4.12,,,,,,,,,,,,,,,,3,Active,5,Active,7,Veryactive,4,active,6,Very active,1,Less Active,3,Active,,,,
11968,161.321,345678,0.47,0.85,0.22,0.33,High risk,4,3.25,3,3.48,1,3.45,5,3.71,5,3.83,6,3.37,3,3.22,5,3.24,3,3.45,6,3.23,1,3.27,2,3.92,1,3.98,6,4.12,,,,,,,,,,,,,,,,2,LessActive,3,Active,4,Active,7,Veryactive,4,Active,4,Active,3,Active,,,,
12035,161.321,345678,0.33,0.28,0.77,0.51,High risk,4,3.25,2,3.48,2,3.45,6,3.71,4,3.83,1,3.37,0,3.22,0,3.24,3,3.45,0,3.23,5,3.27,3,3.92,7,3.98,3,4.12,,,,,,,,,,,,,,,,4,Active,5,Active,9,Veryactive,2,lessactive,7,Very active,2,Less Active,5,Active,,,,
12037,161.321,345678,0.31,0.96,0.76,0.64,High risk,6,3.25,3,3.48,0,3.45,0,3.71,1,3.83,7,3.37,1,3.22,4,3.24,4,3.45,6,3.23,2,3.27,5,3.92,3,3.98,7,4.12,,,,,,,,,,,,,,,,1,LessActive,3,Active,5,Active,1,lessactive,2,Less Active,6,Very Active,7,Very Active,,,,
11871,161.321,345678,0.25,0.75,0.36,0.89,Low risk,5,3.25,3,3.48,2,3.45,1,3.71,1,3.83,2,3.37,1,3.22,0,3.24,4,3.45,0,3.23,7,3.27,5,3.92,7,3.98,6,4.12,,,,,,,,,,,,,,,,2,LessActive,2,Active,9,Veryactive,3,active,9,Very active,8,Very Active,3,Active,,,,
11984,161.321,345678,0.37,0.78,0.29,0.85,Low risk,7,3.25,0,3.48,3,3.45,4,3.71,6,3.83,4,3.37,4,3.22,5,3.24,1,3.45,0,3.23,6,3.27,3,3.92,4,3.98,7,4.12,,,,,,,,,,,,,,,,3,Active,2,Active,4,Active,4,active,7,Very active,2,Less Active,4,Active,,,,
12036,161.321,345678,0.71,0.66,0.97,0.76,Medium risk,5,3.25,2,3.48,5,3.45,4,3.71,1,3.83,3,3.37,1,3.22,5,3.24,4,3.45,0,3.23,5,3.27,7,3.92,7,3.98,2,4.12,,,,,,,,,,,,,,,,8,Very active,2,Active,3,Active,2,lessactive,7,Very active,9,Very Active,7,Very Active,,,,
11954,161.321,345678,0.48,0.7,0.61,0.83,Low risk,4,3.25,4,3.48,6,3.45,0,3.71,7,3.83,6,3.37,0,3.22,1,3.24,2,3.45,6,3.23,0,3.27,3,3.92,4,3.98,2,4.12,,,,,,,,,,,,,,,,3,Active,3,Active,6,Veryactive,2,lessactive,8,Very active,1,Less Active,9,Very Active,,,,
11967,161.321,345678,0.85,0.88,0.68,0.35,High risk,1,3.25,0,3.48,2,3.45,1,3.71,7,3.83,6,3.37,5,3.22,6,3.24,1,3.45,7,3.23,0,3.27,5,3.92,1,3.98,3,4.12,,,,,,,,,,,,,,,,6,Very active,7,Very active,1,lessactive,8,Veryactive,5,Active,7,Very Active,8,Very Active,,,,
11818,161.321,345678,0.75,0.95,0.94,0.61,High risk,1,3.25,3,3.48,0,3.45,4,3.71,1,3.83,0,3.37,0,3.22,7,3.24,1,3.45,1,3.23,7,3.27,1,3.92,6,3.98,4,4.12,,,,,,,,,,,,,,,,6,Very active,8,Very active,9,Veryactive,3,active,2,Less Active,6,Very Active,4,Active,,,,
11936,161.321,345678,0.54,0.91,0.69,0.41,High risk,5,3.25,1,3.48,3,3.45,3,3.71,6,3.83,6,3.37,3,3.22,1,3.24,2,3.45,4,3.23,1,3.27,5,3.92,1,3.98,2,4.12,,,,,,,,,,,,,,,,7,Very active,4,Active,5,Active,2,lessactive,2,Less Active,3,Active,5,Active,,,,
11989,161.321,345678,0.34,0.86,0.29,0.94,Low risk,3,3.25,6,3.48,4,3.45,2,3.71,5,3.83,2,3.37,3,3.22,2,3.24,1,3.45,3,3.23,2,3.27,4,3.92,2,3.98,3,4.12,,,,,,,,,,,,,,,,1,LessActive,3,Active,2,lessactive,8,Veryactive,6,Very active,2,Less Active,2,Less Active,,,,
11933,161.321,345678,0.71,0.85,0.46,0.57,High risk,6,3.25,7,3.48,7,3.45,4,3.71,1,3.83,6,3.37,7,3.22,7,3.24,7,3.45,0,3.23,3,3.27,7,3.92,4,3.98,7,4.12,,,,,,,,,,,,,,,,7,Very active,1,Active,9,Veryactive,6,Veryactive,3,Active,5,Active,5,Active,,,,
11864,161.321,345678,0.22,0.54,0.92,0.7,Medium risk,0,3.25,3,3.48,3,3.45,7,3.71,1,3.83,4,3.37,1,3.22,0,3.24,6,3.45,0,3.23,2,3.27,3,3.92,4,3.98,5,4.12,,,,,,,,,,,,,,,,3,Active,7,Very active,1,lessactive,9,Veryactive,6,Very active,6,Very Active,1,Less Active,,,,
11985,161.321,345678,0.61,0.74,0.77,0.54,High risk,3,3.25,0,3.48,0,3.45,3,3.71,0,3.83,3,3.37,1,3.22,5,3.24,7,3.45,6,3.23,4,3.27,1,3.92,2,3.98,3,4.12,,,,,,,,,,,,,,,,9,Very active,1,Active,9,Veryactive,6,Veryactive,1,Less Active,8,Very Active,4,Active,,,,
11836,161.321,345678,0.55,0.64,0.42,0.43,High risk,1,3.25,2,3.48,2,3.45,6,3.71,0,3.83,4,3.37,1,3.22,0,3.24,3,3.45,1,3.23,7,3.27,4,3.92,2,3.98,3,4.12,,,,,,,,,,,,,,,,2,LessActive,7,Very active,7,Veryactive,1,lessactive,3,Active,3,Active,7,Very Active,,,,
11852,161.321,345678,0.44,0.66,0.81,0.89,Low risk,4,3.25,5,3.48,4,3.45,6,3.71,5,3.83,0,3.37,5,3.22,0,3.24,2,3.45,6,3.23,4,3.27,4,3.92,1,3.98,1,4.12,,,,,,,,,,,,,,,,4,Active,4,Active,9,Veryactive,8,Veryactive,2,Less Active,4,Active,5,Active,,,,
12012,161.321,345678,0.6,0.79,0.67,0.61,High risk,0,3.25,1,3.48,3,3.45,4,3.71,3,3.83,5,3.37,3,3.22,4,3.24,6,3.45,3,3.23,5,3.27,7,3.92,2,3.98,7,4.12,,,,,,,,,,,,,,,,3,Active,9,Very active,1,lessactive,1,lessactive,8,Very active,2,Less Active,5,Active,,,,
12018,161.321,345678,0.76,0.43,0.74,0.31,High risk,6,3.25,5,3.48,4,3.45,5,3.71,1,3.83,7,3.37,4,3.22,4,3.24,5,3.45,7,3.23,5,3.27,7,3.92,2,3.98,5,4.12,,,,,,,,,,,,,,,,1,LessActive,3,Active,5,Active,6,Veryactive,5,Active,7,Very Active,2,Less Active,,,,
11885,161.321,345678,0.95,0.22,0.72,0.21,High risk,0,3.25,5,3.48,3,3.45,7,3.71,6,3.83,2,3.37,2,3.22,7,3.24,4,3.45,6,3.23,7,3.27,7,3.92,1,3.98,2,4.12,,,,,,,,,,,,,,,,6,Very active,7,Very active,7,Veryactive,8,Veryactive,7,Very active,8,Very Active,8,Very Active,,,,
12025,161.321,345678,0.94,0.22,0.67,0.71,Medium risk,0,3.25,0,3.48,1,3.45,5,3.71,1,3.83,3,3.37,4,3.22,7,3.24,5,3.45,7,3.23,0,3.27,6,3.92,1,3.98,5,4.12,,,,,,,,,,,,,,,,2,LessActive,8,Very active,9,Veryactive,8,Veryactive,1,Less Active,4,Active,3,Active,,,,
12008,161.321,345678,0.37,0.44,0.72,0.99,Low risk,7,3.25,5,3.48,6,3.45,4,3.71,1,3.83,2,3.37,1,3.22,7,3.24,0,3.45,5,3.23,3,3.27,5,3.92,5,3.98,3,4.12,,,,,,,,,,,,,,,,3,Active,9,Very active,1,lessactive,3,active,8,Very active,2,Less Active,2,Less Active,,,,
11819,161.321,345678,0.52,0.28,0.92,0.29,High risk,2,3.25,4,3.48,3,3.45,5,3.71,7,3.83,1,3.37,0,3.22,3,3.24,1,3.45,5,3.23,5,3.27,2,3.92,1,3.98,7,4.12,,,,,,,,,,,,,,,,8,Very active,1,Active,4,Active,1,lessactive,5,Active,1,Less Active,5,Active,,,,
11862,161.321,345678,0.61,0.43,0.45,0.85,Low risk,1,3.25,4,3.48,4,3.45,1,3.71,6,3.83,5,3.37,0,3.22,0,3.24,7,3.45,6,3.23,6,3.27,1,3.92,2,3.98,3,4.12,,,,,,,,,,,,,,,,2,LessActive,2,Active,7,Veryactive,9,Veryactive,7,Very active,1,Less Active,7,Very Active,,,,
12053,161.321,345678,1,0.26,0.75,0.57,High risk,6,3.25,3,3.48,4,3.45,3,3.71,6,3.83,1,3.37,3,3.22,1,3.24,3,3.45,6,3.23,1,3.27,4,3.92,3,3.98,7,4.12,,,,,,,,,,,,,,,,3,Active,5,Active,1,lessactive,7,Veryactive,7,Very active,5,Active,1,Less Active,,,,
11892,161.321,345678,0.69,0.39,0.37,0.99,Low risk,3,3.25,2,3.48,1,3.45,6,3.71,2,3.83,6,3.37,2,3.22,2,3.24,6,3.45,4,3.23,0,3.27,1,3.92,1,3.98,7,4.12,,,,,,,,,,,,,,,,7,Very active,2,Active,5,Active,9,Veryactive,2,Less Active,5,Active,8,Very Active,,,,
11971,161.321,345678,0.7,0.99,0.72,0.83,Low risk,6,3.25,1,3.48,1,3.45,5,3.71,7,3.83,6,3.37,2,3.22,6,3.24,2,3.45,5,3.23,0,3.27,4,3.92,4,3.98,1,4.12,,,,,,,,,,,,,,,,4,Active,5,Active,4,Active,6,Veryactive,1,Less Active,5,Active,1,Less Active,,,,
12038,161.321,345678,0.96,0.51,0.65,0.7,Medium risk,1,3.25,6,3.48,6,3.45,4,3.71,7,3.83,4,3.37,4,3.22,0,3.24,7,3.45,3,3.23,6,3.27,5,3.92,3,3.98,5,4.12,,,,,,,,,,,,,,,,4,Active,8,Very active,2,lessactive,1,lessactive,2,Less Active,7,Very Active,9,Very Active,,,,
11905,161.321,345678,0.34,0.75,0.58,0.22,High risk,2,3.25,0,3.48,6,3.45,1,3.71,6,3.83,5,3.37,6,3.22,1,3.24,7,3.45,1,3.23,0,3.27,5,3.92,6,3.98,7,4.12,,,,,,,,,,,,,,,,3,Active,3,Active,1,lessactive,6,Veryactive,7,Very active,9,Very Active,8,Very Active,,,,
11830,161.321,345678,0.74,0.9,0.38,0.87,Low risk,1,3.25,1,3.48,4,3.45,6,3.71,3,3.83,7,3.37,4,3.22,0,3.24,0,3.45,5,3.23,3,3.27,3,3.92,7,3.98,7,4.12,,,,,,,,,,,,,,,,9,Very active,9,Very active,4,Active,9,Veryactive,8,Very active,8,Very Active,8,Very Active,,,,
11832,161.321,345678,0.36,0.39,0.46,0.86,Low risk,3,3.25,4,3.48,4,3.45,5,3.71,4,3.83,6,3.37,3,3.22,6,3.24,5,3.45,7,3.23,7,3.27,1,3.92,6,3.98,4,4.12,,,,,,,,,,,,,,,,4,Active,7,Very active,2,lessactive,1,lessactive,4,Active,5,Active,8,Very Active,,,,
11928,161.321,345678,0.65,0.46,0.56,0.39,High risk,2,3.25,7,3.48,4,3.45,2,3.71,1,3.83,3,3.37,7,3.22,4,3.24,4,3.45,6,3.23,2,3.27,4,3.92,4,3.98,7,4.12,,,,,,,,,,,,,,,,9,Very active,1,Active,9,Veryactive,1,lessactive,1,Less Active,2,Less Active,2,Less Active,,,,
12051,161.321,345678,0.4,0.6,0.71,0.79,Medium risk,7,3.25,2,3.48,3,3.45,1,3.71,7,3.83,3,3.37,1,3.22,2,3.24,1,3.45,1,3.23,4,3.27,5,3.92,7,3.98,1,4.12,,,,,,,,,,,,,,,,8,Very active,1,Active,2,lessactive,9,Veryactive,7,Very active,2,Less Active,6,Very Active,,,,
11974,161.321,345678,0.48,0.6,0.79,0.27,High risk,3,3.25,2,3.48,3,3.45,7,3.71,4,3.83,5,3.37,1,3.22,4,3.24,7,3.45,6,3.23,2,3.27,2,3.92,5,3.98,3,4.12,,,,,,,,,,,,,,,,3,Active,7,Very active,8,Veryactive,5,active,8,Very active,5,Active,1,Less Active,,,,
11897,161.321,345678,0.36,0.98,0.72,0.36,High risk,2,3.25,4,3.48,4,3.45,5,3.71,3,3.83,2,3.37,0,3.22,2,3.24,4,3.45,2,3.23,0,3.27,5,3.92,4,3.98,6,4.12,,,,,,,,,,,,,,,,6,Very active,6,Very active,3,Active,8,Veryactive,2,Less Active,1,Less Active,3,Active,,,,
12032,161.321,345678,0.22,0.91,0.87,0.9,Low risk,0,3.25,7,3.48,6,3.45,7,3.71,4,3.83,5,3.37,1,3.22,7,3.24,3,3.45,2,3.23,1,3.27,2,3.92,4,3.98,4,4.12,,,,,,,,,,,,,,,,2,LessActive,4,Active,2,lessactive,2,lessactive,8,Very active,5,Active,1,Less Active,,,,
11957,161.321,345678,0.52,0.72,0.95,0.83,Low risk,3,3.25,5,3.48,0,3.45,4,3.71,6,3.83,0,3.37,1,3.22,0,3.24,5,3.45,2,3.23,6,3.27,3,3.92,3,3.98,4,4.12,,,,,,,,,,,,,,,,7,Very active,7,Very active,1,lessactive,1,lessactive,9,Very active,3,Active,4,Active,,,,
11891,161.321,345678,1,0.88,0.43,0.63,High risk,4,3.25,0,3.48,4,3.45,7,3.71,5,3.83,7,3.37,3,3.22,3,3.24,0,3.45,0,3.23,2,3.27,4,3.92,3,3.98,2,4.12,,,,,,,,,,,,,,,,1,LessActive,2,Active,9,Veryactive,5,active,1,Less Active,2,Less Active,7,Very Active,,,,
11816,161.321,345678,0.48,0.55,0.8,0.82,Low risk,4,3.25,3,3.48,2,3.45,5,3.71,1,3.83,7,3.37,5,3.22,6,3.24,4,3.45,2,3.23,7,3.27,3,3.92,5,3.98,3,4.12,,,,,,,,,,,,,,,,7,Very active,1,Active,7,Veryactive,4,active,8,Very active,5,Active,7,Very Active,,,,
11879,161.321,345678,0.93,0.78,0.82,0.55,High risk,0,3.25,2,3.48,1,3.45,2,3.71,7,3.83,7,3.37,2,3.22,4,3.24,5,3.45,3,3.23,5,3.27,1,3.92,5,3.98,7,4.12,,,,,,,,,,,,,,,,2,LessActive,9,Very active,1,lessactive,2,lessactive,9,Very active,7,Very Active,1,Less Active,,,,
11988,161.321,345678,0.4,0.38,0.63,0.7,Medium risk,6,3.25,5,3.48,7,3.45,3,3.71,4,3.83,0,3.37,5,3.22,3,3.24,4,3.45,3,3.23,2,3.27,2,3.92,2,3.98,2,4.12,,,,,,,,,,,,,,,,7,Very active,8,Very active,2,lessactive,7,Veryactive,9,Very active,2,Less Active,5,Active,,,,
11992,161.321,345678,0.83,0.36,0.53,0.89,Low risk,2,3.25,5,3.48,5,3.45,1,3.71,2,3.83,5,3.37,6,3.22,1,3.24,0,3.45,0,3.23,5,3.27,5,3.92,7,3.98,3,4.12,,,,,,,,,,,,,,,,7,Very active,6,Very active,8,Veryactive,5,active,7,Very active,2,Less Active,4,Active,,,,
11859,161.321,345678,0.79,0.96,0.77,0.32,High risk,7,3.25,0,3.48,2,3.45,5,3.71,5,3.83,1,3.37,3,3.22,6,3.24,1,3.45,1,3.23,2,3.27,5,3.92,2,3.98,7,4.12,,,,,,,,,,,,,,,,4,Active,4,Active,5,Active,1,lessactive,1,Less Active,4,Active,3,Active,,,,
12016,161.321,345678,0.64,0.47,0.63,0.69,Medium risk,3,3.25,4,3.48,7,3.45,3,3.71,4,3.83,5,3.37,7,3.22,4,3.24,2,3.45,0,3.23,2,3.27,7,3.92,5,3.98,2,4.12,,,,,,,,,,,,,,,,6,Very active,8,Very active,8,Veryactive,9,Veryactive,7,Very active,8,Very Active,1,Less Active,,,,
11815,161.321,345678,0.27,0.86,0.85,0.47,High risk,6,3.25,1,3.48,4,3.45,3,3.71,1,3.83,6,3.37,7,3.22,1,3.24,0,3.45,7,3.23,0,3.27,1,3.92,3,3.98,4,4.12,,,,,,,,,,,,,,,,7,Very active,6,Very active,6,Veryactive,9,Veryactive,2,Less Active,5,Active,6,Very Active,,,,
11919,161.321,345678,0.75,0.44,0.86,0.43,High risk,7,3.25,3,3.48,7,3.45,0,3.71,5,3.83,3,3.37,7,3.22,6,3.24,6,3.45,3,3.23,1,3.27,2,3.92,7,3.98,4,4.12,,,,,,,,,,,,,,,,3,Active,9,Very active,3,Active,4,active,8,Very active,4,Active,7,Very Active,,,,
11846,161.321,345678,0.49,0.57,0.81,0.39,High risk,5,3.25,0,3.48,0,3.45,2,3.71,4,3.83,4,3.37,7,3.22,7,3.24,6,3.45,3,3.23,1,3.27,3,3.92,7,3.98,2,4.12,,,,,,,,,,,,,,,,7,Very active,5,Active,5,Active,7,Veryactive,8,Very active,6,Very Active,5,Active,,,,
12055,161.321,345678,0.78,0.95,0.36,0.5,High risk,5,3.25,0,3.48,0,3.45,5,3.71,5,3.83,3,3.37,2,3.22,5,3.24,2,3.45,1,3.23,6,3.27,2,3.92,4,3.98,3,4.12,,,,,,,,,,,,,,,,5,Active,4,Active,5,Active,3,active,4,Active,5,Active,2,Less Active,,,,
11860,161.321,345678,0.47,0.59,0.7,0.71,Medium risk,5,3.25,6,3.48,5,3.45,3,3.71,4,3.83,2,3.37,3,3.22,5,3.24,4,3.45,7,3.23,0,3.27,6,3.92,6,3.98,2,4.12,,,,,,,,,,,,,,,,9,Very active,3,Active,1,lessactive,1,lessactive,4,Active,2,Less Active,5,Active,,,,
12134,161.321,345678,0.81,0.22,0.86,0.78,Medium risk,1,3.25,5,3.48,4,3.45,6,3.71,5,3.83,3,3.37,4,3.22,3,3.24,1,3.45,0,3.23,3,3.27,7,3.92,7,3.98,1,4.12,,,,,,,,,,,,,,,,8,Very active,6,Very active,1,lessactive,3,active,7,Very active,8,Very Active,4,Active,,,,
